"imageID","range0","range1","range2","range3","range4","range5","range6","range7","range8","range9","range10","range11","range12","range13","range14","range15","range16","range17","range18","range19","range20","range21","range22","range23","range24","range25","range26","range27","range28","range29","range30","range31","range32","range33","range34","range35","range36","range37","range38","range39","range40","range41","range42","range43","range44","range45","range46","range47","range48","range49","range50","range51","range52","range53","range54","range55","range56","range57","range58","range59","range60","range61","range62","range63","grayscale","contrast","Style"
60,0.161576036866359,0.218599078341014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208018433179723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228548387096774,119.3324,180.265,"Cat12"
19,0,0.087079420970266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135532407407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173226395409494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176802947313511,157.081,178.954,"Cat8"
41,0,0.278801067780873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283414577530176,0,0,0,0,0.0924849117920149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233768570102136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1115308727948,143.7,158.78,"Cat5"
177,0.183295316301703,0,0,0,0,0.216697080291971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195776307785888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182835310218978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22139598540146,128.3956,196.974,"Cat5"
70,0.26867616191904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254670164917541,0.1358035982009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194461769115442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146388305847076,106.2238,164.406,"Cat2"
131,0.176140772303088,0.272098144070462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225254749444746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184071606279848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142434727901856,119.6866,212.895,"Cat12"
17,0.17046573875803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211921841541756,0.185042826552463,0,0,0,0.241022483940043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191547109207709,116.9216,187.895,"Cat1"
189,0.253886032562125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160578406169666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194095972579263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090719794344473,101.8462,182.578,"Cat9"
236,0.0873640950520833,0,0.112084147135417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249671223958333,139.4178,167.217,"Cat3"
191,0.283429844097996,0,0,0,0,0,0.261759465478842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297613214550854,0,0,0,0,0,0,0,0,0,0.0838195991091314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733778767631774,132.4758,187.502,"Cat1"
142,0.144414348462665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282220900439239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227436859443631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157423133235725,121.5756,172.772,"Cat9"
28,0.206933847287569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364411314551329,0.208587948528995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137003571226121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830633184059861,125.8604,186.019,"Cat8"
21,0.0941343963553531,0,0,0,0,0,0.131165527714503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161548974943052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420804859529233,143.6472,169.805,"Cat1"
103,0.142519699140401,0,0,0,0,0,0.199579154727794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161857091690544,0.228775071633238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267268982808023,132.8808,193.548,"Cat1"
200,0.255885149376833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151583405883431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169234558284457,0,0,0,0,0.183099741110704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240197145344575,144.2236,170.206,"Cat2"
213,0.152233538368458,0,0.148447111021478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316108702228497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252450337803771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130760310577796,116.9104,193.084,"Cat3"
50,0.343855983090743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129399048854302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889729547965605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2401258586732,117.6478,229.761,"Cat2"
238,0.291991797827533,0.254721791177123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207049434715141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150382398581246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958545776989581,116.2244,192.526,"Cat12"
119,0,0,0.0932619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232527777777778,0,0,0,0,0,0.122043650793651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218420634920635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333746031746032,140.6314,177.744,"Cat1"
15,0.124908641142407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140601281835048,0,0,0,0,0.19184657334008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249722409625007,150.1742,187.363,"Cat11"
163,0.0938543864275668,0,0,0,0,0.151651503164557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218137416490858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289730023734177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246626670182841,133.236,195.905,"Cat4"
77,0.0896933771504769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145966466769166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114848765274671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175384553728222,154.6422,205.531,"Cat10"
89,0.154181224352482,0.310545663532603,0,0,0,0,0.275379434326585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158043026503457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101850651284873,112.5026,201.494,"Cat12"
209,0.254270833333333,0,0,0,0,0.219341666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162958333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151766666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2116625,127.2396,205.596,"Cat5"
186,0.142704665492958,0,0,0,0,0.228473444835681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246988703051643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248162411971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133670774647887,121.2166,216.238,"Cat5"
139,0.192899504692388,0.178065530500521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290066964285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240479177528676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984888229927007,128.982,199.985,"Cat3"
166,0.148748539450218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132267388229506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195684459750323,0,0,0,0,0.356314187319353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1669854252506,110.4842,201.076,"Cat6"
242,0.279399667966581,0,0,0,0,0.154440384090015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156880912281334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179116606474351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230162429187719,129.4236,210.456,"Cat13"
130,0.0681782209559987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18298649820389,0,0,0,0,0,0.145003234375215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192147693959288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411684352505609,143.8854,164.21,"Cat7"
206,0.164348563269677,0.198027842227378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284733178654292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852882384436909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267602177404962,108.3876,186.821,"Cat14"
232,0.225106247708944,0,0,0,0,0.22626179893695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225236551502933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225925300128299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974701017228739,137.8554,192.853,"Cat5"
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166318518518519,0,0,0,0,0,0,0.122155555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189185185185185,0,0,0,0,0.167881481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354459259259259,160.293,166.59,"Cat11"
162,0.229835108481262,0.236812623274162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220965680473373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183944773175542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128441814595661,117.056,193.821,"Cat14"
42,0.092428125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2173375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252646875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178034375,142.7166,187.841,"Cat5"
9,0.193537352635758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782786634903182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110677417384399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358402052409749,147.6832,203.402,"Cat13"
180,0,0.161937247823317,0.20658579316203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744629079068451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133728852551851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423285198555957,116.134,160.065,"Cat3"
97,0.0983174603174603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156580952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387828571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125673015873016,136.3062,183.662,"Cat13"
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084063670411985,0.168478464419476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139770599250936,0,0,0,0,0.236980337078652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370706928838951,139.6762,167.519,"Cat6"
73,0.122658109180068,0.296149131030504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18568544025384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204413355448186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191093964087402,126.0168,192.803,"Cat12"
176,0.08364375,0.2983859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2326984375,0,0,0,0.171253125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21401875,109.9102,182.718,"Cat8"
149,0.36266185619213,0.282981589988426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156055591724537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100500036168981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978009259259259,110.6302,220.95,"Cat12"
53,0.148168168168168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169033033033033,0.315039039039039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227981981981982,135.6956,204.86,"Cat2"
174,0.267675111773472,0.279254843517139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215424739195231,0.165399900645802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722454048683557,100.4316,195.412,"Cat12"
168,0.113505664775224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128592047603912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309606930773894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265891852554316,131.9048,188.918,"Cat13"
173,0.240462712281565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322773812453852,0,0,0,0,0.0943834604971696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350676839773566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.2756,188.594,"Cat9"
223,0.134605347593583,0,0,0,0,0,0.0688812834224599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211957219251337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334357219251337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250198930481283,126.2292,188.231,"Cat1"
211,0.335572289156627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159692771084337,0,0,0,0,0.162457831325301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198795180722892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143481927710843,144.3438,176.832,"Cat14"
122,0.0832332635983264,0,0,0,0,0,0.127230125523013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190076359832636,0,0,0,0,0,0,0,0,0,0.179180962343096,0,0,0,0,0,0,0,0,0,0,0.420279288702929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.5674,168.643,"Cat1"
240,0,0,0,0,0,0.0874910179640719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305203592814371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159964071856287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211724550898204,166.7732,163.175,"Cat7"
243,0.241777156549521,0.320625,0,0,0,0,0.23051517571885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149630591054313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574520766773163,111.2086,190.298,"Cat12"
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127067259259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109975703703704,0,0,0,0,0.175600592592593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215213037037037,145.7998,147.956,"Cat2"
178,0.18721646090535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13761646090535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254528395061728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162269958847737,134.8596,184.368,"Cat5"
74,0,0,0,0,0,0.0842948717948718,0,0,0,0,0,0.180923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294700854700855,0,0,0,0,0.209397435897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230683760683761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.8672,124.797,"Cat7"
190,0.140051169590643,0,0,0,0,0,0,0,0,0,0.235456871345029,0,0,0,0,0,0,0,0,0,0,0,0.170504385964912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223570906432749,144.4176,195.896,"Cat7"
179,0.190869318181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348013257575758,0,0,0,0,0,0,0,0,0,0.063532196969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982386363636364,0,0,0,0,0,0.299346590909091,137.2336,182.449,"Cat2"
85,0.235797164351852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157534722222222,0,0,0,0,0.207548707561728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195603780864198,117.7916,186.303,"Cat9"
170,0.106775,0,0,0,0,0.243225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187991666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201308333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.5368,159.709,"Cat5"
75,0.087696587537092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239871414441147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338036597428289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200531651829871,120.7884,192.674,"Cat8"
93,0,0.116579861111111,0,0,0,0,0.205197916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323302083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179795138888889,146.672,192.376,"Cat8"
197,0.117265074992348,0,0,0,0,0.131380471380471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226819712274258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228593510866238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295941230486685,133.097,210.071,"Cat5"
237,0,0.179248148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161944444444444,0.257222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296561111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105024074074074,141.136,174.827,"Cat1"
202,0.0825187032418953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930174563591022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538699085619285,0,0,0,0,0.206064006650042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797007481296758,153.682,186.174,"Cat10"
34,0,0.0719652908067542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134479362101313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172331144465291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273428705440901,162.7504,190.529,"Cat8"
44,0.14343831898602,0.26065043228472,0,0,0,0,0.241682133164212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147159604928139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207069510636909,113.2722,177.582,"Cat12"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427843989158163,0.105923814838435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256239702912415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37808912627551,159.3996,162.806,"Cat11"
20,0.265375886524823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27463829787234,0,0,0.14031914893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149375886524823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170290780141844,128.5152,201.194,"Cat1"
111,0.229564415209369,0.210154119204236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200954095138777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21154038986042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147786980587197,122.9442,209.229,"Cat12"
247,0,0,0,0,0,0.0114068265682657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281042435424354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130433579335793,173.9614,167.303,"Cat10"
192,0.24083125,0,0,0,0,0.232125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17746875,0,0,0,0,0.1904625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1591125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.3724,132.487,"Cat2"
8,0.143513320133042,0.22307606933577,0,0,0,0.244980819433474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246025055365265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142404735732449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.391,169.063,"Cat12"
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129471746211585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18120662795638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161875088514375,173.7186,154.32,"Cat2"
221,0.16108630952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208922847985348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153708791208791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163392857142857,0.312889194139194,141.0962,197.035,"Cat1"
84,0.253288664142647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199550215790232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197744660963993,0.223025637524921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126390821578206,133.0832,201.918,"Cat13"
225,0.113617998163453,0,0,0,0,0,0.154458218549128,0.111989592898684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356244260789715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26368992959902,128.4046,183.844,"Cat1"
38,0.184257743832212,0,0,0,0,0.219773292113718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212002182214948,0,0,0,0.218224525671334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165742256167788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.309,169.931,"Cat5"
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331013375914098,0,0,0,0,0.126232296584282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239230422104971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352969082662223,166.826,157.374,"Cat10"
11,0.173116239316239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948324786324786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229010256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18945641025641,110.5004,221.088,"Cat13"
37,0.21410697089194,0,0,0,0,0,0.120976641853469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148281703605294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171826124853265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344808558796033,126.9582,192.789,"Cat3"
129,0.0943773969411319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138386388190537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379203127480146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930435584047189,129.0374,201.879,"Cat8"
